date,interval,timestamp,purchase_kwh,adjusted_purchase_kwh,load_kwh,pv_kwh,price_yuan_per_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,alpha,gain,forecast_next_net_kwh
2025-02-02,119,2025-02-02 19:50:00,0.0,0.0,705.315,0.0,1.3482,0.0,705.315,0.0,0.0,5409.455990140755,4625.772656807421,0.0,0.0,700.2308522784822
2025-02-02,120,2025-02-02 20:00:00,0.0,0.0,714.35385,0.0,1.3513,0.0,714.3538499999999,1.1368683772161603e-13,0.0,4625.772656807421,3832.0461568074215,0.0,0.0,721.8192058219516
2025-02-02,121,2025-02-02 20:10:00,0.0,0.0,707.17605,0.0,1.34,0.0,707.1760500000003,0.0,2.2737367544323206e-13,3832.0461568074215,3046.2949901407546,0.0,0.0,725.1179177587555
2025-02-02,122,2025-02-02 20:20:00,0.0,0.0,689.7199999999999,0.0,1.3489,0.0,689.7199999999999,0.0,0.0,3046.2949901407546,2279.9394345851993,0.0,0.0,725.7046263096559
2025-02-02,123,2025-02-02 20:30:00,0.0,0.0,715.1150166666666,0.0,1.3952,0.0,715.1150166666666,0.0,0.0,2279.9394345851993,1485.3671938444586,0.0,0.0,725.8282125650077
2025-02-02,124,2025-02-02 20:40:00,724.3189500000001,724.3189500000001,719.2343500000001,0.0,1.2226,5.084600000000137,0.0,1.1368683772161603e-13,0.0,1485.3671938444586,1489.9433338444587,0.0,0.0,728.6685408739008
2025-02-02,125,2025-02-02 20:50:00,729.0041666666667,740.4615425240921,695.3299999999999,0.0,0.9332,45.13154252409221,0.0,1.4210854715202004e-14,0.0,1489.9433338444587,1530.5617221161417,0.0,0.0,732.2675210224656
2025-02-02,126,2025-02-02 21:00:00,742.9127999999998,743.8291490451926,701.5716666666667,0.0,0.9068,42.257482378525864,0.0,0.0,1.4210854715202004e-14,1530.5617221161417,1568.593456256815,0.0,0.0,721.2490135088591
2025-02-02,127,2025-02-02 21:10:00,724.763225,730.8945583333333,707.7024666666666,0.0,0.9371,23.192091666666734,0.0,6.394884621840902e-14,0.0,1568.593456256815,1589.466338756815,0.0,0.0,720.5538100117537
2025-02-02,128,2025-02-02 21:20:00,722.9181718333332,744.7475000000001,707.6866666666666,0.0,0.9371,37.06083333333355,0.0,9.947598300641403e-14,0.0,1589.466338756815,1622.8210887568152,0.0,0.0,755.7701062315383
2025-02-02,129,2025-02-02 21:30:00,730.1165333333333,734.1632759150845,718.29075,0.0,0.9871,15.872525915084326,0.0,0.0,1.2612133559741778e-13,1622.8210887568152,1637.1063620803911,0.0,0.0,700.3973014007245
2025-02-02,130,2025-02-02 21:40:00,670.5758666666666,670.5758666666666,663.7065,0.0,0.7764,6.8693666666664885,0.0,0.0,7.638334409421077e-14,1637.1063620803911,1643.288792080391,0.0,0.0,586.3544034643041
2025-02-02,131,2025-02-02 21:50:00,588.9141666666667,588.9141666666667,566.7516666666667,0.0,0.4209,22.16249999999996,0.0,0.0,6.394884621840902e-14,1643.288792080391,1663.235042080391,0.0,0.0,544.8396121422073
2025-02-02,132,2025-02-02 22:00:00,738.8718278806585,738.8718278806585,536.4216666666667,0.0,0.3859,202.45016121399178,0.0,0.0,2.842170943040401e-14,1663.235042080391,1845.4401871729835,0.0,0.0,550.2077398965481
2025-02-02,133,2025-02-02 22:10:00,545.2848416666666,545.2848416666666,538.9398166666666,0.0,0.4368,6.345025000000027,0.0,6.306066779870889e-14,0.0,1845.4401871729835,1851.1507096729836,0.0,0.0,541.4317557355705
2025-02-02,134,2025-02-02 22:20:00,577.2708333333334,577.2708333333334,541.5966666666667,0.0,0.4198,35.67416666666658,0.0,0.0,9.947598300641403e-14,1851.1507096729836,1883.2574596729835,0.0,0.0,580.3936228974351
2025-02-02,135,2025-02-02 22:30:00,591.3970166666667,591.3970166666667,546.5506666666666,0.0,0.4186,44.84635,0.0,0.0,2.842170943040401e-14,1883.2574596729835,1923.6191746729835,0.0,0.0,598.8137439282127
2025-02-02,136,2025-02-02 22:40:00,585.4554583333334,585.4554583333334,543.9407,0.0,0.4241,41.5147583333333,0.0,0.0,6.394884621840902e-14,1923.6191746729835,1960.9824571729835,0.0,0.0,595.4296727351747
2025-02-02,137,2025-02-02 22:50:00,576.4058333333332,576.4058333333332,541.5416666666666,0.0,0.4237,34.86416666666653,0.0,0.0,9.237055564881302e-14,1960.9824571729835,1992.3602071729833,0.0,0.0,582.9677641413011
2025-02-02,138,2025-02-02 23:00:00,588.7447583333333,588.7447583333333,556.7465333333333,0.0,0.4248,31.99822499999982,0.0,0.0,1.1368683772161603e-13,1992.3602071729833,2021.1586096729832,0.0,0.0,574.0493360010238
2025-02-02,139,2025-02-02 23:10:00,581.9013833333332,581.9013833333332,562.4285333333333,0.0,0.424,19.472849999999905,0.0,2.4868995751603507e-14,0.0,2021.1586096729832,2038.684174672983,0.0,0.0,579.0718213893664
2025-02-02,140,2025-02-02 23:20:00,575.8041666666667,575.8041666666667,548.4583333333334,0.0,0.422,27.345833333333506,0.0,2.0250467969162855e-13,0.0,2038.684174672983,2063.2954246729832,0.0,0.0,604.7550928796807
2025-02-02,141,2025-02-02 23:30:00,611.302125,611.302125,537.1479166666667,0.0,0.424,74.15420833333327,0.0,0.0,9.947598300641403e-14,2063.2954246729832,2130.034212172983,0.0,0.0,596.5888153509535
2025-02-02,142,2025-02-02 23:40:00,596.2435333333333,596.2435333333333,563.8254499999999,0.0,0.4271,32.418083333333115,0.0,0.0,2.4158453015843406e-13,2130.034212172983,2159.210487172983,0.0,0.0,588.1717288520941
2025-02-02,143,2025-02-02 23:50:00,591.3816666666668,591.3816666666668,591.3766666666667,0.0,0.4276,0.005000000000008084,0.0,0.0,1.0105544873129091e-13,2159.210487172983,2159.214987172983,0.0,0.0,0.0
2025-02-03,0,2025-02-03 00:00:00,1423.5502666666662,1423.5502666666662,553.21265,0.0,0.4248,833.3333333333333,0.0,0.0,37.004283333332864,2159.214987172983,2909.214987172983,0.0,0.0,589.4201970120487
2025-02-03,1,2025-02-03 00:10:00,1443.5254,1443.5254,559.5310666666667,0.0,0.4245,833.3333333333333,0.0,0.0,50.66100000000006,2909.214987172983,3659.214987172983,0.0,0.0,597.1601771802736
2025-02-03,2,2025-02-03 00:20:00,1433.2183333333332,1433.2183333333332,609.62,0.0,0.4269,823.5983333333332,0.0,0.0,0.0,3659.214987172983,4400.453487172983,0.0,0.0,594.0040056219862
2025-02-03,3,2025-02-03 00:30:00,1433.0465083333333,1433.0465083333333,592.4176333333334,0.0,0.4272,833.3333333333333,0.0,0.0,7.295541666666736,4400.453487172983,5150.453487172983,0.0,0.0,596.7733155753374
2025-02-03,4,2025-02-03 00:40:00,1442.3925500000007,1442.3925500000007,575.3122333333333,0.0,0.4271,833.3333333333333,0.0,0.0,33.74698333333413,5150.453487172983,5900.453487172983,0.0,0.0,623.7641057093797
2025-02-03,5,2025-02-03 00:50:00,1487.6374999999998,1487.6374999999998,583.5600000000001,0.0,0.4285,833.3333333333333,0.0,0.0,70.7441666666665,5900.453487172983,6650.453487172983,0.0,0.0,633.2375620313774
2025-02-03,6,2025-02-03 01:00:00,637.4578583333333,637.4578583333333,575.2487333333333,0.0,0.4311,62.20912500000041,0.0,4.405364961712621e-13,0.0,6650.453487172983,6706.441699672983,0.0,0.0,640.9513316505765
2025-02-03,7,2025-02-03 01:10:00,1490.867008333334,1490.867008333334,590.3534333333333,0.0,0.4302,833.3333333333333,0.0,0.0,67.18024166666748,6706.441699672983,7456.441699672983,0.0,0.0,640.3341137955446
2025-02-03,8,2025-02-03 01:20:00,1485.5508333333332,1485.5508333333332,615.8633333333333,0.0,0.4279,833.3333333333333,0.0,0.0,36.35416666666663,7456.441699672983,8206.441699672983,0.0,0.0,639.6384864688591
2025-02-03,9,2025-02-03 01:30:00,629.2226416666667,629.2226416666667,596.38565,0.0,0.4312,32.83699166666742,0.0,7.460698725481052e-13,0.0,8206.441699672983,8235.994992172984,0.0,0.0,644.8392405778912
2025-02-03,10,2025-02-03 01:40:00,635.2252083333332,635.2252083333332,600.7105,0.0,0.4333,34.51470833333385,0.0,7.034373084024992e-13,0.0,8235.994992172984,8267.058229672984,0.0,0.0,641.0134571697731
2025-02-03,11,2025-02-03 01:50:00,1106.9989031411305,1106.9989031411305,638.3183333333333,0.0,0.4311,468.6805698077963,0.0,0.0,9.663381206337363e-13,8267.058229672984,8688.870742500001,0.0,0.0,650.890311818343
2025-02-03,12,2025-02-03 02:00:00,1503.8364666666664,1503.8364666666664,646.8180833333333,0.0,0.4293,833.3333333333333,0.0,0.0,23.68504999999982,8688.870742500001,9438.870742500001,0.0,0.0,650.5539177964419
2025-02-03,13,2025-02-03 02:10:00,654.6836000000001,654.6836000000001,640.0752166666667,0.0,0.4324,14.608383333333121,0.0,0.0,2.149391775674303e-13,9438.870742500001,9452.018287500001,0.0,0.0,635.8511894582822
2025-02-03,14,2025-02-03 02:20:00,644.6633333333332,644.6633333333332,630.405,0.0,0.4367,14.258333333333818,0.0,6.057376822354854e-13,0.0,9452.018287500001,9464.850787500001,0.0,0.0,656.3924695630446
2025-02-03,15,2025-02-03 02:30:00,653.4638833333333,653.4638833333333,614.5355333333333,0.0,0.4348,38.92834999999953,0.0,0.0,4.902744876744691e-13,9464.850787500001,9499.886302500001,0.0,0.0,673.6210259119039
2025-02-03,16,2025-02-03 02:40:00,703.2039666666667,703.2039666666667,612.5439833333334,0.0,0.4335,90.6599833333328,0.0,0.0,5.400124791776761e-13,9499.886302500001,9581.4802875,0.0,0.0,663.9950108506426
2025-02-03,17,2025-02-03 02:50:00,662.7783333333333,662.7783333333333,633.125,0.0,0.4357,29.653333333333446,0.0,1.3855583347321954e-13,0.0,9581.4802875,9608.1682875,0.0,0.0,656.1848082761633
2025-02-03,18,2025-02-03 03:00:00,650.968,650.968,664.07795,0.0,0.4374,0.0,13.10995000000021,0.0,1.829647544582258e-13,9608.1682875,9593.60167638889,0.0,0.0,658.8659934277736
2025-02-03,19,2025-02-03 03:10:00,659.3171166666666,659.3171166666666,680.1285666666666,0.0,0.4371,0.0,20.811449999999788,2.4868995751603507e-13,0.0,9593.60167638889,9570.477843055556,0.0,0.0,663.1111711550348
2025-02-03,20,2025-02-03 03:20:00,665.7558333333334,665.7558333333334,668.3533333333334,0.0,0.4356,0.0,2.5974999999998545,1.1368683772161603e-13,0.0,9570.477843055556,9567.591731944445,0.0,0.0,662.8458817691219
2025-02-03,21,2025-02-03 03:30:00,654.0019583333333,654.0019583333333,641.0808499999999,0.0,0.4353,12.921108333333297,0.0,0.0,3.907985046680551e-14,9567.591731944445,9579.220729444445,0.0,0.0,690.4276849062924
2025-02-03,22,2025-02-03 03:40:00,693.4816583333331,693.4816583333331,647.1126,0.0,0.436,46.369058333334074,0.0,9.734435479913373e-13,0.0,9579.220729444445,9620.952881944446,0.0,0.0,704.4244363123282
2025-02-03,23,2025-02-03 03:50:00,699.2383333333335,699.2383333333335,679.9033333333333,0.0,0.4378,19.334999999999933,0.0,0.0,2.1671553440683056e-13,9620.952881944446,9638.354381944446,0.0,0.0,700.3778224099765
2025-02-03,24,2025-02-03 04:00:00,685.0063500000001,685.0063500000001,689.4757833333333,0.0,0.4401,0.0,4.469433333332927,2.7267077484793845e-13,0.0,9638.354381944446,9633.38834490741,0.0,0.0,705.1457742923695
2025-02-03,25,2025-02-03 04:10:00,702.6868,702.6868,706.4074,0.0,0.4389,0.0,3.720600000000013,9.103828801926284e-14,0.0,9633.38834490741,9629.25434490741,0.0,0.0,709.3910385641161
2025-02-03,26,2025-02-03 04:20:00,718.0441666666666,718.0441666666666,716.1750000000001,0.0,0.4364,1.8691666666664888,0.0,0.0,1.2656542480726785e-14,9629.25434490741,9630.936594907409,0.0,0.0,709.5430894525836
2025-02-03,27,2025-02-03 04:30:00,700.3862000000001,700.3862000000001,670.2347,0.0,0.4393,30.15150000000075,0.0,5.790923296444817e-13,0.0,9630.936594907409,9658.07294490741,0.0,0.0,703.2081010666195
2025-02-03,28,2025-02-03 04:40:00,710.7986083333334,710.7986083333334,643.91015,0.0,0.4422,66.8884583333339,0.0,5.542233338928781e-13,0.0,9658.07294490741,9718.27255740741,0.0,0.0,696.4296450098032
2025-02-03,29,2025-02-03 04:50:00,705.8816666666668,705.8816666666668,657.01,0.0,0.4395,48.871666666667195,0.0,4.121147867408581e-13,0.0,9718.27255740741,9762.25705740741,0.0,0.0,713.7341457728952
2025-02-03,30,2025-02-03 05:00:00,721.4166250000001,721.4166250000001,657.9167666666666,0.0,0.4333,63.49985833333348,0.0,1.4210854715202004e-14,0.0,9762.25705740741,9819.40692990741,0.0,0.0,728.1476136548029
2025-02-03,31,2025-02-03 05:10:00,735.6915666666667,735.6915666666667,657.1276333333334,0.00225,0.4439,78.56618333333245,0.0,0.0,9.094947017729282e-13,9819.40692990741,9890.11649490741,0.0,0.0,735.4537315630644
2025-02-03,32,2025-02-03 05:20:00,1567.6466666666668,1567.6466666666668,658.715,0.0,0.4301,833.3333333333333,0.0,0.0,75.59833333333347,9890.11649490741,10640.11649490741,0.0,0.0,707.023709803915
2025-02-03,33,2025-02-03 05:30:00,1536.3008000000002,1536.3008000000002,664.1767333333333,0.0,0.3713,177.64833899176665,0.0,0.0,694.4757276749002,10640.11649490741,10800.0,0.0,0.0,772.9781878131398
2025-02-03,34,2025-02-03 05:40:00,760.8253499999998,760.8253499999998,749.9262666666667,0.031266666666666665,0.5708,0.0,0.0,0.0,10.930349999999748,10800.0,10800.0,0.0,0.0,883.5451037814082
2025-02-03,35,2025-02-03 05:50:00,877.2800000000002,877.2800000000002,864.9966666666666,0.0,0.9099,0.0,0.0,0.0,12.283333333333644,10800.0,10800.0,0.0,0.0,908.5432593380132
2025-02-03,36,2025-02-03 06:00:00,244.12138888888887,95.47648189467566,873.5690833333333,0.0,0.9368,0.0,778.0926014386577,0.0,0.0,10800.0,9935.452665068158,0.0,0.0,860.8023431332364
2025-02-03,37,2025-02-03 06:10:00,904.259711111111,860.9893224027405,879.8802000000001,0.4354166666666666,0.8758,0.0,18.455460930592746,8.881784197001252e-14,0.0,9935.452665068158,9914.9465973675,0.0,0.0,881.2045846218666
2025-02-03,38,2025-02-03 06:20:00,925.4790083333334,860.4437604737323,913.7266666666666,0.0,0.8759,0.0,53.28290619293494,0.0,6.181721801112872e-13,9914.9465973675,9855.743368264239,0.0,0.0,892.6850005212223
2025-02-03,39,2025-02-03 06:30:00,894.2556138888889,857.2099571225577,899.8708166666667,0.0,0.8601,0.0,42.66085954410901,0.0,9.237055564881302e-14,9855.743368264239,9808.342413215229,0.0,0.0,867.9139774815083
2025-02-03,40,2025-02-03 06:40:00,888.4680277777778,846.762111934997,884.9485833333333,23.41371666666667,0.8442,0.0,14.772754731670103,0.0,5.240252676230739e-13,9808.342413215229,9791.92824129115,0.0,0.0,808.8288255910015
2025-02-03,41,2025-02-03 06:50:00,857.3696833333332,805.2648152798179,896.64,72.22500000000001,0.8334,0.0,19.150184720182008,8.881784197001252e-14,0.0,9791.92824129115,9770.650258268726,0.0,0.0,782.9402843689962
2025-02-03,42,2025-02-03 07:00:00,838.4322888888888,797.8251274184977,912.4627166666668,124.02591666666666,0.8092,9.388327418497889,0.0,2.646771690706373e-13,0.0,9770.650258268726,9779.099752945374,0.0,0.0,732.3929321535295
2025-02-03,43,2025-02-03 07:10:00,793.9098777777779,752.642408667662,913.3213333333333,177.8089,0.7972,17.129975334329274,0.0,5.542233338928781e-13,0.0,9779.099752945374,9794.51673074627,0.0,0.0,643.7226972360439
2025-02-03,44,2025-02-03 07:20:00,717.7100833333334,649.6073223049974,889.6833333333334,231.61249999999998,0.7644,0.0,8.463511028336143,0.0,1.1368683772161603e-13,9794.51673074627,9785.112829603675,0.0,0.0,546.3658514332358
2025-02-03,45,2025-02-03 07:30:00,1441.917661111111,1394.6097441656636,868.6105666666667,281.95355,0.6899,807.952727498996,0.0,0.0,9.094947017729282e-13,9785.112829603675,10512.270284352771,0.0,0.0,638.0098738205996
2025-02-03,46,2025-02-03 07:40:00,666.8262194444444,644.9413145042,980.7109333333333,344.27818333333335,0.86,8.508564504200978,0.0,8.970602038971265e-13,0.0,10512.270284352771,10519.927992406552,0.0,0.0,801.1381996418377
2025-02-03,47,2025-02-03 07:50:00,17.887500000000273,0.0,1150.2316666666668,412.66875,1.1617,0.0,737.5629166666673,0.0,5.684341886080801e-13,10519.927992406552,9700.4136405547,0.0,0.0,751.9999312830449
2025-02-03,48,2025-02-03 08:00:00,0.0,0.0,1159.6443333333334,462.7847,1.1683,0.0,696.8596333333343,0.0,7.958078640513122e-13,9700.4136405547,8926.125159073217,0.0,0.0,648.7693405724574
2025-02-03,49,2025-02-03 08:10:00,0.0,0.0,1145.7172666666668,501.0844333333334,1.0956,0.0,644.6328333333325,7.958078640513122e-13,0.0,8926.125159073217,8209.866455369514,0.0,0.0,624.474100490908
2025-02-03,50,2025-02-03 08:20:00,0.0,0.0,1171.835,537.8937500000001,1.0849,0.0,633.94125,0.0,0.0,8209.866455369514,7505.487288702848,0.0,0.0,620.2328466497341
2025-02-03,51,2025-02-03 08:30:00,0.0,0.0,1162.5689833333333,579.7282833333334,1.061,0.0,582.8407,0.0,0.0,7505.487288702848,6857.88651092507,0.0,0.0,573.4865908897766
2025-02-03,52,2025-02-03 08:40:00,0.0,0.0,1144.5487666666666,633.07805,1.043,0.0,511.4707166666669,0.0,2.8421709430404007e-13,6857.88651092507,6289.5857146287735,0.0,0.0,525.9168947266447
2025-02-03,53,2025-02-03 08:50:00,0.0,0.0,1155.2116666666668,675.69375,1.036,0.0,479.51791666666685,0.0,5.684341886080802e-14,6289.5857146287735,5756.788029443588,0.0,0.0,469.00797826900043
2025-02-03,54,2025-02-03 09:00:00,0.0,0.0,1194.7454,678.8150333333333,1.0147,0.0,515.9303666666668,0.0,1.1368683772161603e-13,5756.788029443588,5183.532066480625,0.0,0.0,427.1008436506299
2025-02-03,55,2025-02-03 09:10:00,0.0,0.0,1185.6460166666668,700.1302166666666,0.9922,0.0,485.5158000000004,0.0,1.7053025658242404e-13,5183.532066480625,4644.0700664806245,0.0,0.0,406.763995090148
2025-02-03,56,2025-02-03 09:20:00,0.0,0.0,1150.5683333333334,759.6625,0.97,0.0,390.90583333333296,3.979039320256561e-13,0.0,4644.0700664806245,4209.73025166581,0.0,0.0,382.2944127492104
2025-02-03,57,2025-02-03 09:30:00,475.86779166666634,0.0,1182.0311,821.3364833333334,0.9422,0.0,360.6946166666665,5.684341886080802e-14,0.0,4209.73025166581,3808.958455369514,0.0,0.0,329.36738012083185
2025-02-03,58,2025-02-03 09:40:00,0.0,0.0,1180.3323,864.0758500000001,0.9569,0.0,316.2564499999999,5.684341886080802e-14,0.0,3808.958455369514,3457.5623998139586,0.0,0.0,274.93700933830536
2025-02-03,59,2025-02-03 09:50:00,0.0,0.0,1131.1766666666667,894.3874999999999,0.9977,0.0,236.7891666666666,1.9895196601282805e-13,0.0,3457.5623998139586,3194.4633257398846,0.0,0.0,265.15787290210426
2025-02-03,60,2025-02-03 10:00:00,0.0,0.0,1127.21535,931.1940500000001,0.9919,0.0,196.02129999999988,0.0,0.0,3194.4633257398846,2976.6618812954403,0.0,0.0,237.75202107922107
2025-02-03,61,2025-02-03 10:10:00,0.0,0.0,1150.4726333333333,951.3732666666666,0.9588,0.0,199.0993666666668,0.0,1.1368683772161603e-13,2976.6618812954403,2755.4403627769216,0.0,0.0,213.6868963272405
2025-02-03,62,2025-02-03 10:20:00,260.6145694444472,0.0,1169.385,943.9375,0.9549,0.0,225.44750000000005,0.0,5.684341886080802e-14,2755.4403627769216,2504.9431405546993,0.0,0.0,168.54210726482052
2025-02-03,63,2025-02-03 10:30:00,0.0,0.0,1169.2210166666666,931.8442,0.9839,0.0,237.37681666666668,0.0,5.684341886080802e-14,2504.9431405546993,2241.191122036181,0.0,0.0,133.63375005380712
2025-02-03,64,2025-02-03 10:40:00,326.74406111111136,152.6487795618878,1141.5322333333334,978.0195166666667,0.799,0.0,10.86393710477887,0.0,0.0,2241.191122036181,2229.1200808086487,0.0,0.0,137.69375870836413
