variant,date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
q2_cvar,2025-06-03,57379.22692933205,49868.48386343529,0.0,0.0,0.0,7510.743065896754,1437.6145993722905,1635.922249207336,1234.9135273148145,1640.2946882630156,0
q2_cvar,2025-06-04,55293.70728945939,55206.17961213851,0.0,0.0,0.0,87.52767732087557,12.349575000010372,6418.675959244574,1640.2946882630156,1582.392658793192,0
q2_cvar,2025-06-05,55917.526564700966,55737.04367134259,0.0,0.0,0.0,180.4828933583873,25.946991666680432,4058.7978408607833,1582.392658793192,1678.2292888473444,0
q2_cvar,2025-06-06,26248.83751284924,18498.33542736726,0.0,0.0,0.0,7750.502085481989,1365.7684964072716,4861.362768481712,1678.2292888473444,1221.4515,0
q2_cvar,2025-06-07,19658.51052904715,19538.7187602507,0.0,0.0,0.0,119.79176879644776,21.62696674426304,3323.263293865557,1221.4515,1574.5648137962978,0
q2_cvar,2025-06-08,61734.898113365016,61734.898113364965,0.0,0.0,0.0,5.923016477282773e-11,1.2288614570366008e-11,13588.602052767284,1574.5648137962978,6433.385556819026,0
q2_cvar,2025-06-09,58564.98489045704,58564.984890456966,0.0,0.0,0.0,5.970794358933773e-11,1.3975709478586396e-11,5045.189611823671,6433.385556819026,5970.745984668087,0
q2_cvar,2025-06-10,65106.74464405986,65106.74464405981,0.0,0.0,0.0,4.5601242337767186e-11,1.1092460283634864e-11,10800.838915836424,5970.745984668087,8572.931698559592,0
q2_cvar,2025-06-11,63374.290935139135,63374.290935139055,0.0,0.0,0.0,8.447607324768568e-11,1.989830522575176e-11,3630.675973297589,8572.931698559592,9100.38695815335,0
q2_cvar,2025-06-12,64381.8016403759,64381.80164037584,0.0,0.0,0.0,8.987485788924943e-11,2.0904500352969532e-11,8686.286517554849,9100.38695815335,9566.984461080678,0
q2_cvar,2025-06-13,21824.495058415818,21824.4950584158,0.0,0.0,0.0,2.9275683210983056e-11,9.809042467168183e-12,10967.862143796989,9566.984461080678,5497.679335632584,0
q2_cvar,2025-06-14,24045.74897932075,24045.748979320728,0.0,0.0,0.0,1.607356781008207e-11,6.033396005022951e-12,14458.97709202004,5497.679335632584,5180.351195522576,0
q2_cvar,2025-06-15,64738.54587262001,64738.545872619965,0.0,0.0,0.0,5.412958348216535e-11,1.178079855890246e-11,10320.503722509817,5180.351195522576,8876.664887281635,0
q2_cvar,2025-06-16,62902.82378057955,62902.82378057947,0.0,0.0,0.0,8.49952078441074e-11,2.0382084908732168e-11,7370.575208189367,8876.664887281635,8970.78702731262,0
q2_cvar,2025-06-17,61787.07954754072,61787.07954754059,0.0,0.0,0.0,9.981550563864516e-11,2.3436363960627205e-11,3701.680549897148,8970.78702731262,9055.856446105114,0
q2_cvar,2025-06-18,63590.15180636307,63590.15180636298,0.0,0.0,0.0,7.738455615191596e-11,1.5972223543769815e-11,10748.66705508442,9055.856446105114,8694.25164929233,0
q2_cvar,2025-06-19,62878.64951129353,62878.64951129346,0.0,0.0,0.0,6.224831672341224e-11,1.6912693467929785e-11,12797.774416842112,8694.25164929233,8743.036210275659,0
q2_cvar,2025-06-20,20344.39427754895,20344.394277548923,0.0,0.0,0.0,2.836859946953041e-11,8.955947095046213e-12,14383.989690952423,8743.036210275659,5217.80492454964,0
q2_cvar,2025-06-21,21134.73068979996,21134.73068979994,0.0,0.0,0.0,2.764522744058695e-11,7.58504370423907e-12,16696.41010477648,5217.80492454964,5772.675891071431,0
q2_cvar,2025-06-22,59365.12763213858,59365.12763213851,0.0,0.0,0.0,6.212043190956251e-11,1.5357493055034865e-11,7552.354087800105,5772.675891071431,8822.682202790631,0
q2_cvar,2025-06-23,57990.748415035305,57990.74841503522,0.0,0.0,0.0,7.834119752914148e-11,1.8319568084734783e-11,8453.6291852097,8822.682202790631,8324.223179230601,0
q2_cvar,2025-06-24,59073.780639130026,59073.78063912998,0.0,0.0,0.0,4.781525664299124e-11,1.1889156326105876e-11,1563.173237387558,8324.223179230601,5010.652798664284,0
q2_cvar,2025-06-25,62052.789819499856,62052.78981949976,0.0,0.0,0.0,8.926002692533075e-11,2.1778578940256918e-11,6980.340343713688,5010.652798664284,9305.911408004862,0
q2_cvar,2025-06-26,60709.39811156575,60709.39811156569,0.0,0.0,0.0,5.83640805129626e-11,1.4428125361121148e-11,12200.5868169943,9305.911408004862,8719.621363372182,0
q2_cvar,2025-06-27,18985.818414417616,18985.818414417605,0.0,0.0,0.0,1.8998422390836822e-11,7.096545573404001e-12,16476.239819433278,8719.621363372182,5131.326769000309,0
q2_cvar,2025-06-28,20175.085797126165,20175.085797126143,0.0,0.0,0.0,2.0601170547251968e-11,6.352252057695296e-12,13562.61149165292,5131.326769000309,4882.917630417564,0
q2_cvar,2025-06-29,61372.68223123591,61372.68223123584,0.0,0.0,0.0,7.271265678454596e-11,1.5398793351550918e-11,8196.36458153294,4882.917630417564,7982.066708986889,0
q2_cvar,2025-06-30,58598.92575847719,58598.925758477104,0.0,0.0,0.0,7.938070564761366e-11,1.8588408590147765e-11,7098.713724009223,7982.066708986889,7283.35445423438,0
q2_cvar,2025-07-01,64713.34537975396,64713.34537975385,0.0,0.0,0.0,8.751157665187746e-11,1.860867016034717e-11,1653.7766028645665,7283.35445423438,3774.2813446391046,0
q2_cvar,2025-07-02,63650.12476431669,63458.17983036664,0.0,0.0,0.0,191.9449339500533,23.47721706350368,5204.775399140736,3774.2813446391046,3109.49963942681,0
q2_cvar,2025-07-03,75826.06787214194,62734.382792887554,0.0,0.0,0.0,13091.685079254425,1809.4802363233205,240.547182936521,3109.49963942681,1248.6077127314811,0
q2_cvar,2025-07-04,27649.763901836515,23408.50272223552,0.0,0.0,0.0,4241.261179600991,1342.352253953041,9902.792008690974,1248.6077127314811,1200.0,0
q2_cvar,2025-07-05,28270.72326427249,23494.117938588017,0.0,0.0,0.0,4776.605325684473,818.6009945649612,10363.68996666667,1200.0,1351.9926385339504,0
q2_cvar,2025-07-06,94429.47535825208,59861.51566425128,0.0,0.0,0.0,34567.959694000776,5643.928296031756,39.48529285715135,1351.9926385339504,1230.4253224074075,0
q2_cvar,2025-07-07,65935.5520772024,65935.55207720237,0.0,0.0,0.0,4.401099640283235e-11,9.194867089945546e-12,7095.904066264663,1230.4253224074075,4396.19667836199,0
q2_cvar,2025-07-08,75664.7932561355,75664.79325613547,0.0,0.0,0.0,5.1676254386734394e-11,1.2397194382174348e-11,15101.30654993223,4396.19667836199,7325.2466141957475,0
q2_cvar,2025-07-09,72801.43890262926,72801.43890262922,0.0,0.0,0.0,5.1272248668965395e-11,1.247713043994736e-11,15550.98507476018,7325.2466141957475,7733.542222360028,0
q2_cvar,2025-07-10,73749.57916292326,73749.57916292318,0.0,0.0,0.0,5.702004357566182e-11,1.361444290637337e-11,17481.733621295283,7733.542222360028,7665.243256857228,0
q2_cvar,2025-07-11,32566.22400415958,32566.22400415955,0.0,0.0,0.0,2.6606180814070508e-11,6.557421272646025e-12,16464.361803769407,7665.243256857228,6936.823342089178,0
q2_cvar,2025-07-12,29344.18380994826,29344.18380994824,0.0,0.0,0.0,2.626816142381472e-11,7.802647417065599e-12,15252.704520400086,6936.823342089178,5259.128612514265,0
q2_cvar,2025-07-13,66918.9144041491,66918.91440414904,0.0,0.0,0.0,5.0363627934757456e-11,1.0782486015159519e-11,15741.18268309519,5259.128612514265,6123.340416629032,0
q2_cvar,2025-07-14,65941.77590342799,65941.77590342793,0.0,0.0,0.0,3.662801928427939e-11,8.15880696336535e-12,11983.150968763975,6123.340416629032,5576.826359612632,0
q2_cvar,2025-07-15,66617.0192061731,66617.01920617303,0.0,0.0,0.0,5.531399871472331e-11,1.3129053400007251e-11,10156.111256138767,5576.826359612632,6080.775711922399,0
q2_cvar,2025-07-16,66360.74493049213,66360.74493049207,0.0,0.0,0.0,5.686209902933115e-11,1.2918111025328471e-11,10683.807551944305,6080.775711922399,5644.107555944544,0
q2_cvar,2025-07-17,65479.357415044,65479.35741504392,0.0,0.0,0.0,6.359845450276679e-11,1.340083599643549e-11,8879.646740651991,5644.107555944544,5518.831312939529,0
q2_cvar,2025-07-18,28328.628975118205,28328.628975118198,0.0,0.0,0.0,1.2681283578785951e-11,4.419575816427823e-12,12988.597616143168,5518.831312939529,5532.061529786794,0
q2_cvar,2025-07-19,28607.32021025372,28607.320210253703,0.0,0.0,0.0,2.1147990469927435e-11,4.329869796038111e-12,17412.16176136793,5532.061529786794,5325.4362287791455,0
q2_cvar,2025-07-20,64678.911964562896,64678.91196456285,0.0,0.0,0.0,4.436831524401441e-11,1.0549783269198088e-11,8890.275383593002,5325.4362287791455,5645.0934021450585,0
q2_cvar,2025-07-21,66813.29307796639,66813.29307796631,0.0,0.0,0.0,4.631744143779315e-11,9.376499576774222e-12,8161.042233024515,5645.0934021450585,5933.463275851378,0
q2_cvar,2025-07-22,65577.4332718559,65577.43327185587,0.0,0.0,0.0,4.4151240219392205e-11,1.0154987961641382e-11,8730.237082466228,5933.463275851378,5125.660838232474,0
q2_cvar,2025-07-23,65944.82744432418,65944.82744432415,0.0,0.0,0.0,5.795153157350797e-11,1.2203127397469869e-11,7826.418711509325,5125.660838232474,5657.416296915782,0
q2_cvar,2025-07-24,66111.905073835,66111.9050738349,0.0,0.0,0.0,5.6295952788332215e-11,1.1977974168075887e-11,8236.919986037838,5657.416296915782,6258.340843670634,0
q2_cvar,2025-07-25,27753.697152891167,27753.697152891156,0.0,0.0,0.0,1.8440559301780008e-11,5.666578317686799e-12,17159.863654306668,6258.340843670634,5583.163505653333,0
q2_cvar,2025-07-26,28747.09747626472,28747.097476264687,0.0,0.0,0.0,1.986142805776581e-11,5.5067062021407764e-12,16115.283266711427,5583.163505653333,5359.638253471781,0
q2_cvar,2025-07-27,65686.51171952584,64900.45001691942,0.0,0.0,0.0,786.0617026064008,150.36905873017022,7316.853772766399,5359.638253471781,5632.661248736752,0
q2_cvar,2025-07-28,65276.0305388569,65276.03053885681,0.0,0.0,0.0,7.861261064334712e-11,1.6511236822225328e-11,3983.4997683691136,5632.661248736752,5087.043461951162,0
q2_cvar,2025-07-29,66828.17984663614,66828.1798466361,0.0,0.0,0.0,4.129143071907037e-11,9.185541216538695e-12,7020.940723078745,5087.043461951162,5674.424545387558,0
q2_cvar,2025-07-30,67427.73851569118,67427.73851569113,0.0,0.0,0.0,5.413541648291442e-11,1.1274314815068463e-11,8672.105164850736,5674.424545387558,6259.395667845717,0
q2_cvar,2025-07-31,65588.6723044057,65588.67230440566,0.0,0.0,0.0,5.786592671697121e-11,1.0881073819746234e-11,8751.988510303212,6259.395667845717,5518.745364675098,0
q2_cvar,2025-08-01,27921.6665842525,27921.666584252474,0.0,0.0,0.0,2.4982568014308977e-11,6.219469383950127e-12,22108.07084504508,5518.745364675098,5472.657708503085,0
q2_cvar,2025-08-02,27700.247182649546,27700.247182649528,0.0,0.0,0.0,1.861129383939897e-11,4.924061158817494e-12,21859.32278201793,5472.657708503085,5828.930069387013,0
q2_cvar,2025-08-03,68715.2827559839,68715.28275598382,0.0,0.0,0.0,9.143714829740189e-11,1.9136914275463823e-11,9294.059004227796,5828.930069387013,10149.006912169316,1
q2_cvar,2025-08-04,53097.6923163583,53097.69231635823,0.0,0.0,0.0,5.6097538392307905e-11,1.1656897669354294e-11,8259.813260657893,10149.006912169316,3215.41092081583,0
q2_cvar,2025-08-05,54577.57149322253,54577.5714932225,0.0,0.0,0.0,3.906118697938333e-11,9.091200015021172e-12,6733.23890567072,3215.41092081583,1935.202986267061,0
q2_cvar,2025-08-06,59646.74707332871,53142.72202492946,0.0,0.0,0.0,6504.025048399222,1423.8316376541025,1899.8118191217036,1935.202986267061,1200.0,0
q2_cvar,2025-08-07,54410.9890749608,54410.98907496076,0.0,0.0,0.0,5.137864111937063e-11,1.078781508567772e-11,6006.74419915271,1200.0,1938.134317973683,0
q2_cvar,2025-08-08,22385.321775776963,22385.321775776934,0.0,0.0,0.0,3.0844425680243146e-11,7.2726269451095504e-12,21625.52740955629,1938.134317973683,1922.85265269384,0
q2_cvar,2025-08-09,22145.782107968487,22145.782107968476,0.0,0.0,0.0,1.6883801690070755e-11,4.100275674545628e-12,17792.28849503746,1922.85265269384,1547.9215442139612,0
q2_cvar,2025-08-10,54528.22025643804,54528.22025643796,0.0,0.0,0.0,6.214844994190117e-11,1.234745639067114e-11,2781.3328279840284,1547.9215442139612,2514.9600174841225,0
q2_cvar,2025-08-11,52545.0102632182,52481.2366482841,0.0,0.0,0.0,63.77361493407864,7.544048611124682,4218.784103084412,2514.9600174841225,1854.856475503347,0
q2_cvar,2025-08-12,54900.98001722436,54900.98001722431,0.0,0.0,0.0,7.289149861477995e-11,1.616218270328318e-11,2200.6887881596003,1854.856475503347,1971.036406143741,0
q2_cvar,2025-08-13,54923.98045918855,54923.98045918849,0.0,0.0,0.0,4.7019683115795406e-11,1.0273025485840748e-11,4496.659271273506,1971.036406143741,2510.915972402991,0
q2_cvar,2025-08-14,54293.64066533232,54293.64066533226,0.0,0.0,0.0,4.318294077876317e-11,9.296119429791359e-12,4813.97644473583,2510.915972402991,2062.8461949701377,0
q2_cvar,2025-08-15,22458.40662336699,22458.406623366987,0.0,0.0,0.0,1.7890147196997218e-11,5.060868391026929e-12,19878.19550565069,2062.8461949701377,2135.1165486882705,0
q2_cvar,2025-08-16,22913.833994380908,22913.83399438088,0.0,0.0,0.0,2.5530150271624307e-11,5.776823464032077e-12,20395.963645384927,2135.1165486882705,2093.9352765499493,0
q2_cvar,2025-08-17,52825.34081046029,52825.34081046021,0.0,0.0,0.0,5.2884965739963257e-11,1.3370637930165684e-11,3912.166972602535,2093.9352765499493,2199.472444396028,0
q2_cvar,2025-08-18,52461.6878986872,52380.484734142,0.0,0.0,0.0,81.2031645452012,9.635498611125804,1679.5362600553692,2199.472444396028,2266.858780951248,0
q2_cvar,2025-08-19,52650.41515689782,52650.4151568978,0.0,0.0,0.0,4.371848522088939e-11,1.1229683849478532e-11,2593.0354243163115,2266.858780951248,2209.2196963666,0
q2_cvar,2025-08-20,72986.58285795443,53367.98788983845,0.0,0.0,0.0,19618.59496811598,2767.077158210905,150.24470932540558,2209.2196963666,1688.4325469949074,0
q2_cvar,2025-08-21,55689.22583420862,55689.22583420857,0.0,0.0,0.0,5.917083978346227e-11,1.078026556911027e-11,6819.413805283078,1688.4325469949074,2095.635216677147,0
q2_cvar,2025-08-22,23817.14778249254,22413.373405203783,0.0,0.0,0.0,1403.7743772887638,340.8015150634261,16435.136617623022,2095.635216677147,1383.05888955637,0
q2_cvar,2025-08-23,22363.43926241795,22363.43926241792,0.0,0.0,0.0,2.4857499308916787e-11,5.82582593278147e-12,14570.10306488204,1383.05888955637,1574.8819476381557,0
q2_cvar,2025-08-24,55988.93031481756,55988.93031481752,0.0,0.0,0.0,4.0287739810906937e-11,8.678391338889924e-12,8609.156463727237,1574.8819476381557,2184.454287211204,0
q2_cvar,2025-08-25,55314.127084966,55314.12708496593,0.0,0.0,0.0,8.723789957088e-11,1.8751222796709044e-11,309.81608750001953,2184.454287211204,2224.148621002867,0
q2_cvar,2025-08-26,54901.12858332972,54901.12858332963,0.0,0.0,0.0,6.082858766687238e-11,1.3410217380993572e-11,5468.172772825504,2224.148621002867,2521.047274441563,0
q2_cvar,2025-08-27,54867.08857221733,54867.08857221727,0.0,0.0,0.0,5.908510924967913e-11,1.4325651775948243e-11,2793.904280260439,2521.047274441563,2112.295873227513,0
q2_cvar,2025-08-28,56196.91683039744,56196.9168303974,0.0,0.0,0.0,6.292260401608019e-11,1.5020873433968518e-11,1206.939399779489,2112.295873227513,2177.0472544709005,0
q2_cvar,2025-08-29,22503.77754497791,22503.77754497789,0.0,0.0,0.0,2.649841235324857e-11,6.814548925149211e-12,15005.02535273923,2177.0472544709005,1729.6642521015872,0
q2_cvar,2025-08-30,23155.030095788825,22960.28419880713,0.0,0.0,0.0,194.74589698169623,100.4280851666738,19631.11369470821,1729.6642521015872,1411.440104586945,0
q2_cvar,2025-08-31,55301.19228195777,55301.19228195774,0.0,0.0,0.0,5.232830280199608e-11,1.1253664666810435e-11,5286.073923250999,1411.440104586945,2438.7290484805394,0
q2_cvar,2025-09-01,48470.56066741371,48470.56066741367,0.0,0.0,0.0,4.1837068920358426e-11,1.1176837233506376e-11,13440.413901179858,2438.7290484805394,5891.124868840431,0
q2_cvar,2025-09-02,46794.618676634505,46794.61867663448,0.0,0.0,0.0,3.0540117990085486e-11,8.869349699125449e-12,13204.70496183751,5891.124868840431,5951.952965615898,0
q2_cvar,2025-09-03,48012.37871519933,48012.37871519928,0.0,0.0,0.0,3.347947918896921e-11,8.706813048320328e-12,12123.713400798908,5951.952965615898,5669.200128626807,0
q2_cvar,2025-09-04,46894.25623247567,46894.25623247566,0.0,0.0,0.0,2.568016910231563e-11,7.425171588693047e-12,12822.600800122487,5669.200128626807,5603.810962173413,0
q2_cvar,2025-09-05,18088.916013607926,18088.9160136079,0.0,0.0,0.0,2.763533046845623e-11,8.957723451885613e-12,26479.179693082635,5603.810962173413,5565.262265740797,0
q2_cvar,2025-09-06,15550.72375524062,15550.7237552406,0.0,0.0,0.0,2.4145364818650708e-11,7.926548306613768e-12,22488.216237153185,5565.262265740797,4056.21676630967,0
q2_cvar,2025-09-07,42040.25605293971,42040.25605293964,0.0,0.0,0.0,4.802696018657571e-11,1.198330323859409e-11,5063.81117615064,4056.21676630967,3775.685972477957,0
q2_cvar,2025-09-08,73589.79695107217,33782.62691275832,0.0,0.0,0.0,39807.17003831386,8518.924678641426,79.66169682540449,3775.685972477957,1668.239025,0
q2_cvar,2025-09-09,52962.59266482356,36358.22455144941,0.0,0.0,0.0,16604.36811337415,3261.5820292265184,3691.819780261624,1668.239025,1330.389478333334,0
q2_cvar,2025-09-10,72195.90025085451,39951.89100361215,0.0,0.0,0.0,32244.00924724237,5772.467246488791,28.057866666675807,1330.389478333334,1593.6501485558651,0
q2_cvar,2025-09-11,41989.717121391135,41989.71712139111,0.0,0.0,0.0,3.909134393964564e-11,1.1435297153639112e-11,6433.094465193317,1593.6501485558651,2165.3660159592137,0
q2_cvar,2025-09-12,16292.54928072625,16292.549280726234,0.0,0.0,0.0,1.8471603802083788e-11,7.274181257344026e-12,18237.18108689747,2165.3660159592137,3331.7451586221287,0
q2_cvar,2025-09-13,16053.74068417654,16053.74068417651,0.0,0.0,0.0,2.462180281881388e-11,8.216538560645859e-12,22298.576077069563,3331.7451586221287,3580.5228133494456,0
q2_cvar,2025-09-14,45817.263440527575,45817.2634405275,0.0,0.0,0.0,6.543267327963064e-11,1.7268408925019685e-11,3775.373670481841,3580.5228133494456,3897.891549756571,0
q2_cvar,2025-09-15,46925.63846107831,46925.63846107829,0.0,0.0,0.0,3.3376132524409743e-11,8.951950292157562e-12,8300.670442641973,3897.891549756571,5787.773653231926,0
q2_cvar,2025-09-16,45582.02604025137,45582.0260402513,0.0,0.0,0.0,5.317795527537416e-11,1.4933082548296284e-11,4846.7774990152,5787.773653231926,4139.9214037906,0
q2_cvar,2025-09-17,47008.96260289933,47008.96260289929,0.0,0.0,0.0,4.9960657833025825e-11,1.4045875573742704e-11,4174.9634488625015,4139.9214037906,5349.22359618827,0
q2_cvar,2025-09-18,45335.18818504601,45335.188185045954,0.0,0.0,0.0,5.2169994324557925e-11,1.3860468328630304e-11,5743.624446734593,5349.22359618827,4098.838523864425,0
q2_cvar,2025-09-19,16564.75855733527,16564.75855733524,0.0,0.0,0.0,2.726892889270971e-11,9.340972439986215e-12,15048.632668547738,4098.838523864425,3929.9057729894153,0
q2_cvar,2025-09-20,16121.208306229197,16121.208306229171,0.0,0.0,0.0,3.2325440546543406e-11,9.968026404294504e-12,15523.607377216844,3929.9057729894153,3542.168199177689,0
q2_cvar,2025-09-21,49218.646018288935,49218.64601828888,0.0,0.0,0.0,4.4298065438042036e-11,1.1092016194425014e-11,7143.7271304519245,3542.168199177689,5980.832668868837,0
q2_cvar,2025-09-22,47674.54394060682,47674.54394060677,0.0,0.0,0.0,4.981186307873031e-11,1.2712053631958042e-11,6791.79696045704,5980.832668868837,4206.501448531796,0
q2_cvar,2025-09-23,49783.48404021119,49783.48404021114,0.0,0.0,0.0,6.866910784442126e-11,1.7161605470050745e-11,4525.060597026075,4206.501448531796,5965.712636662259,0
q2_cvar,2025-09-24,48154.14193000116,48154.14193000113,0.0,0.0,0.0,4.3492172641101936e-11,1.2286394124316756e-11,6208.232281986195,5965.712636662259,5154.939311442748,0
q2_cvar,2025-09-25,48887.15649448747,48887.15649448741,0.0,0.0,0.0,4.7651796730718837e-11,1.2568612817176472e-11,7729.440237152175,5154.939311442748,5000.018391948481,0
q2_cvar,2025-09-26,16090.209996207032,16090.20999620701,0.0,0.0,0.0,2.6298352828746373e-11,8.030909270928532e-12,14267.593312704288,5000.018391948481,3812.1321774250487,0
q2_cvar,2025-09-27,17109.681735554605,17109.681735554575,0.0,0.0,0.0,3.075648313810575e-11,9.00879371101837e-12,14703.129440308629,3812.1321774250487,3022.165963123943,0
q2_cvar,2025-09-28,50894.484447262585,50894.48444726254,0.0,0.0,0.0,5.623486798445043e-11,1.3562706513425836e-11,4056.171186400314,3022.165963123943,5186.769387030648,0
q2_cvar,2025-09-29,50641.35441132987,50641.35441132984,0.0,0.0,0.0,4.704129219490483e-11,1.3382628338831635e-11,6059.848226337023,5186.769387030648,5577.245953620441,0
q2_cvar,2025-09-30,51114.6979467069,51114.69794670683,0.0,0.0,0.0,4.491444682841461e-11,1.1999290450148692e-11,2701.4642056645457,5577.245953620441,6045.958665333338,0
q2_cvar,2025-10-01,47866.46055646637,47866.460556466336,0.0,0.0,0.0,3.699282391522729e-11,1.077538058780192e-11,18356.13385930981,6045.958665333338,7397.659932920077,0
q2_cvar,2025-10-02,45929.93182707044,45929.93182707037,0.0,0.0,0.0,5.3308555791886645e-11,1.481303968375869e-11,13809.398670658702,7397.659932920077,7491.801413124627,0
q2_cvar,2025-10-03,13940.731768871126,13940.731768871095,0.0,0.0,0.0,2.8779584493321407e-11,1.0510037284916509e-11,21439.8747273819,7491.801413124627,5563.347122266314,0
q2_cvar,2025-10-04,16187.334197884957,16187.334197884938,0.0,0.0,0.0,1.995909570950971e-11,6.913580818945775e-12,17574.814242358447,5563.347122266314,5947.508482215474,0
q2_cvar,2025-10-05,46861.8669262098,46861.86692620974,0.0,0.0,0.0,4.606166292830949e-11,1.3649525953951525e-11,7744.794431475739,5947.508482215474,8888.383226641925,0
q2_cvar,2025-10-06,46232.349168128414,46232.34916812836,0.0,0.0,0.0,7.28231439595106e-11,2.0574653092353398e-11,5497.319187378673,8888.383226641925,8269.799901696328,0
q2_cvar,2025-10-07,42568.94767291259,42568.94767291252,0.0,0.0,0.0,6.468951418980851e-11,1.801936377887614e-11,1418.163274782742,8269.799901696328,6993.831554576871,0
q2_cvar,2025-10-08,38703.58869515092,38703.58869515089,0.0,0.0,0.0,4.6792381525051497e-11,1.41771039352534e-11,2588.944914649928,6993.831554576871,3221.607129221864,0
q2_cvar,2025-10-09,38638.095053382414,38638.09505338236,0.0,0.0,0.0,5.6839378537176793e-11,1.6696866111942654e-11,2275.8636737522047,3221.607129221864,1492.8249324331157,0
q2_cvar,2025-10-10,16087.159039228054,11977.639344781772,0.0,0.0,0.0,4109.519694446286,1031.7836058200464,18626.399470777,1492.8249324331157,1200.0,0
q2_cvar,2025-10-11,13389.8739519378,13389.873951937769,0.0,0.0,0.0,3.331517528515349e-11,1.0344169965037509e-11,14509.560842372146,1200.0,1509.5079561265395,0
q2_cvar,2025-10-12,41403.37827814928,41384.79549552074,0.0,0.0,0.0,18.582782628532385,3.6999069444607193,1629.8705962202444,1509.5079561265395,2127.1632585912325,0
q2_cvar,2025-10-13,41887.45115504204,41887.45115504199,0.0,0.0,0.0,6.378849481958326e-11,1.5939249919938447e-11,2920.9889991298,2127.1632585912325,2780.003978722478,0
q2_cvar,2025-10-14,42176.294391403855,42176.29439140379,0.0,0.0,0.0,6.4351444617472e-11,1.776334634939758e-11,427.764404761928,2780.003978722478,1958.190999983711,0
q2_cvar,2025-10-15,43218.14957982276,43218.14957982271,0.0,0.0,0.0,7.310500940715947e-11,1.9839324627568544e-11,30.849122222241174,1958.190999983711,2456.936541453201,0
q2_cvar,2025-10-16,44144.81800124428,44144.81800124422,0.0,0.0,0.0,6.813531238519798e-11,1.8235621346285317e-11,327.4704126694954,2456.936541453201,1769.7284473343302,0
q2_cvar,2025-10-17,14480.048386360382,14479.842407417706,0.0,0.0,0.0,0.2059789426788827,0.1395994189534186,13626.109311578148,1769.7284473343302,2356.952422482388,0
q2_cvar,2025-10-18,14319.118975084528,14257.336192834504,0.0,0.0,0.0,61.78278225002637,49.03395416667608,12929.952404708029,2356.952422482388,2894.8527086784025,0
q2_cvar,2025-10-19,45334.530773202845,45049.99547716271,0.0,0.0,0.0,284.53529604014244,135.03651423613,675.113219444466,2894.8527086784025,2424.583296948538,0
q2_cvar,2025-10-20,47703.71020743981,45501.16661808435,0.0,0.0,0.0,2202.5435893554586,415.6527049753363,607.6735360998609,2424.583296948538,3089.847397377776,0
q2_cvar,2025-10-21,46237.93105976987,46180.81896547189,0.0,0.0,0.0,57.11209429799298,28.399580555573976,21.74457350609644,3089.847397377776,1893.4753939528423,0
q2_cvar,2025-10-22,47640.33138709531,47569.952208650815,0.0,0.0,0.0,70.37917844450527,33.47404444445944,1013.3131391999829,1893.4753939528423,2664.6256955994127,0
q2_cvar,2025-10-23,47291.02745251924,47291.02745251922,0.0,0.0,0.0,5.6468242026763706e-11,1.5823398147318812e-11,4104.7760286030825,2664.6256955994127,2935.697911581696,0
q2_cvar,2025-10-24,14244.729715584008,14244.729715583971,0.0,0.0,0.0,2.7174090269643787e-11,8.092110315160994e-12,11287.402488991776,2935.697911581696,2433.4495563374785,0
q2_cvar,2025-10-25,14569.267644292268,14569.267644292246,0.0,0.0,0.0,2.3844772822911863e-11,8.00914889964588e-12,10879.34184839187,2433.4495563374785,2441.98738369896,0
q2_cvar,2025-10-26,47437.38481671637,47390.20527598021,0.0,0.0,0.0,47.17954073616108,22.03374444445792,2004.765112376981,2441.98738369896,3209.631755106063,0
q2_cvar,2025-10-27,46785.17713622583,46725.25556445145,0.0,0.0,0.0,59.921571774373305,27.10531111112721,3439.9612845314045,3209.631755106063,2939.130890352848,0
