date,interval,load_kwh,pv_kwh,price,price_forecast_0,q0,q,charged_units,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,variant
2025-03-20,61,1074.2128666666667,1129.0006666666666,0.9058,1.0706,0.0,0.0,0.0,54.787799999999656,0.0,0.0,1.7763568394002505e-13,2347.2713971913618,2396.580417191361,q2_cvar
2025-03-20,62,1078.935,1146.5125,0.9279,1.0455,0.0,0.0,0.0,67.57750000000013,0.0,2.8421709430404014e-14,0.0,2396.580417191361,2457.4001671913616,q2_cvar
2025-03-20,63,1075.7058833333333,1211.41895,0.927,1.0575,0.0,0.0,0.0,135.71306666666663,0.0,0.0,5.684341886080803e-14,2457.4001671913616,2579.541927191361,q2_cvar
2025-03-20,64,1058.7226666666668,1242.5592333333334,0.7628,0.8752,0.0,0.0,0.0,183.83656666666664,0.0,2.8421709430404014e-14,0.0,2579.541927191361,2744.994837191361,q2_cvar
2025-03-20,65,1046.65,1210.5,0.544,0.6182,695.2207611111112,695.2207611111112,695.2207611111112,833.3333333333333,0.0,0.0,25.737427777778063,2744.994837191361,3494.994837191361,q2_cvar
2025-03-20,66,1060.3406,1170.2779833333334,0.5346,0.6517,0.0,0.0,0.0,109.93738333333366,0.0,2.557953848736361e-13,0.0,3494.994837191361,3593.938482191362,q2_cvar
2025-03-20,67,1065.63955,1175.4807,0.5872,0.6906,0.0,0.0,0.0,109.84115,0.0,2.8421709430404014e-14,0.0,3593.938482191362,3692.795517191362,q2_cvar
2025-03-20,68,1060.0166666666669,1219.59375,0.577,0.6264,505.70732777777823,505.70732777777823,505.70732777777823,665.2844111111112,0.0,0.0,2.273736754432321e-13,3692.795517191362,4291.551487191362,q2_cvar
2025-03-20,69,1070.6712666666667,1250.9388833333337,0.5241,0.6302,41.12081915695213,41.12081915695213,41.12081915695213,221.38843582361915,0.0,2.273736754432321e-13,0.0,4291.551487191362,4490.801079432619,q2_cvar
2025-03-20,70,1063.2702666666669,1272.5053833333334,0.5111,0.617,649.1656652777781,649.1656652777781,649.1656652777781,833.3333333333333,0.0,0.0,25.06744861111156,4490.801079432619,5240.801079432619,q2_cvar
2025-03-20,71,1028.0533333333333,1303.075,0.5158,0.5693,639.3426152777777,639.3426152777777,639.3426152777777,833.3333333333333,0.0,0.0,81.03094861111117,5240.801079432619,5990.801079432619,q2_cvar
2025-03-20,72,993.1352666666668,1347.1565833333334,0.4519,0.5736,591.573819444444,591.573819444444,591.573819444444,833.3333333333333,0.0,0.0,112.26180277777736,5990.801079432619,6740.801079432619,q2_cvar
2025-03-20,73,975.87165,1348.42845,0.4435,0.5913,541.7876472222218,541.7876472222218,541.7876472222218,833.3333333333333,0.0,0.0,81.01111388888853,6740.801079432619,7490.801079432619,q2_cvar
2025-03-20,74,980.61,1284.89375,0.4915,0.5669,548.7146972222223,548.7146972222223,548.7146972222223,833.3333333333323,0.0,0.0,19.665113888890005,7490.801079432619,8240.801079432618,q2_cvar
2025-03-20,75,1001.0465666666668,1200.876,0.4972,0.5229,626.7722749999999,626.7722749999999,626.7722749999999,826.6017083333342,0.0,9.094947017729282e-13,0.0,8240.801079432618,8984.742616932619,q2_cvar
2025-03-20,76,1028.0591333333334,1201.1573666666666,0.6604,0.7128,0.0,0.0,0.0,173.09823333333244,0.0,0.0,7.105427357601002e-13,8984.742616932619,9140.531026932618,q2_cvar
2025-03-20,77,1058.5633333333333,1254.3,0.9001,1.0018,0.0,0.0,0.0,195.7366666666672,0.0,5.115907697472721e-13,0.0,9140.531026932618,9316.69402693262,q2_cvar
2025-03-20,78,1085.1036,1223.1791666666666,0.9125,0.9837,0.0,0.0,0.0,138.07556666666642,0.0,0.0,0.0,9316.69402693262,9440.96203693262,q2_cvar
2025-03-20,79,1059.80525,1150.1056333333331,0.919,0.9339,0.0,0.0,0.0,90.30038333333424,0.0,1.0089706847793425e-12,0.0,9440.96203693262,9522.23238193262,q2_cvar
