date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
2025-08-08,22642.18234994143,22825.90395189404,0.0,367.4432039052823,183.72160195264115,3.8635555865695895e-11,8.182343691487404e-12,21724.8115150495,1353.7950507672376,1668.3367926586754,0
2025-08-09,22550.021852012065,22683.777584707143,18.265956164592172,304.04337771938236,152.02168885969118,2.6668925401374112e-11,6.127764962116089e-12,17917.747524479302,1668.3367926586754,1494.8600637341901,0
2025-08-10,55370.882032624395,57001.22108531776,0.0,3260.6781053868194,1630.3390526934097,5.3442888801880083e-11,1.3136956800163802e-11,1229.3822991861807,1494.8600637341901,2156.4709843024702,0
2025-08-11,52798.57710743994,52796.07273783513,633.026923283302,1391.168682241729,695.5843411208645,65.06178744240614,7.696431944457297,3446.6764923697287,2156.4709843024702,1358.190882375633,0
2025-08-12,58157.87644702179,59120.592575771894,346.66495271057306,2618.762162921477,1309.3810814607384,5.6869577241824844e-11,1.285843653775487e-11,4591.759394532673,1358.190882375633,1982.1376755107178,0
2025-08-13,53700.68059439183,53198.046994601566,614.9538153267613,224.64043107305028,112.32021553652514,4.494141081501368e-11,9.597211914069703e-12,3007.264742201734,1982.1376755107178,2116.501030020867,0
2025-08-14,55468.72253596415,54863.68094106729,1875.0874462691972,2540.0917027447554,1270.0458513723777,5.02007830860407e-11,1.1126100041281006e-11,3274.1740563726344,2116.501030020867,1879.7613759443782,0
2025-08-15,23167.17948759795,23961.940290276056,1.9737018419618836e-11,1589.521605356281,794.7608026781405,2.6997545497786657e-11,6.465675217448563e-12,19886.988069680494,1879.7613759443782,1898.3754339905051,0
2025-08-16,24123.242965698704,25474.574032867014,2.6615850856615e-12,2702.6621343366523,1351.3310671683262,1.7180166012042975e-11,4.2833514513063164e-12,19834.683225247365,1898.3754339905051,1825.1088934532736,0
2025-08-17,54588.64725864829,55595.291252856645,282.18969422249495,2577.6673768617907,1288.8336884308953,4.638918937871495e-11,1.0647482895365101e-11,6480.611889004026,1825.1088934532736,1774.105869053112,0
2025-08-18,54140.35464238194,55628.1506062859,9.22500476008281e-12,3196.6903261587163,1598.3451630793581,110.54919917543,13.117674182792571,2161.629356632483,1774.105869053112,1952.1706609127525,0
2025-08-19,53675.09943427054,54606.12264837075,546.8937366734283,2955.8339015473516,1477.9169507736758,5.826181359580573e-11,1.4417800286992133e-11,2287.471912609319,1952.1706609127525,1661.2414626804018,0
2025-08-20,58473.7131740895,60282.83132819287,19.256547190926142,3656.749402588715,1828.3747012943575,8.421174413353328e-11,1.8225643216851495e-11,2057.182768051225,1661.2414626804018,1731.6269638025074,0
2025-08-21,54859.690811486355,56615.45172853882,0.0,3511.5218341050286,1755.7609170525143,5.4453577980062563e-11,1.3997691894473974e-11,3344.853386522429,1731.6269638025074,1655.2332676358783,0
2025-08-22,23512.929424051836,24159.762606372562,82.92715822528594,1459.5206810920915,729.7603405460458,2.9786810906706766e-11,7.594591622250846e-12,15930.844348823424,1655.2332676358783,1303.1314386253187,0
2025-08-23,22828.6637043539,22256.37913371795,585.0452420044863,25.521342737081966,12.760671368540983,1.3882943239451606e-11,3.995470621021013e-12,14972.83270867967,1303.1314386253187,1630.740373780276,0
2025-08-24,56412.05641939948,55543.368844408265,3028.166069795212,4318.956989608049,2159.4784948040246,3.820456528913496e-11,9.944933765382302e-12,2709.6312900825715,1630.740373780276,1916.9843167169386,0
2025-08-25,62767.973970244806,69120.92761078698,0.0,12705.907281084477,6352.953640542239,5.035582062440369e-11,1.084687895058778e-11,3020.3270357959564,1916.9843167169386,1798.5542044124913,0
2025-08-26,54562.27815743046,54745.68560726322,952.1806514994605,2271.176202664572,1135.588101332286,5.283545689849234e-11,1.3403722576299515e-11,1802.2208941937076,1798.5542044124913,2249.2431724694466,0
2025-08-27,58642.7571303299,54849.17420304878,5516.223411819592,3445.280969077082,1722.640484538541,5.6393480329930414e-11,1.2063683385576951e-11,3474.764558678352,2249.2431724694466,1716.91429102289,0
2025-08-28,59580.962488603436,52796.83613735155,7442.422467429809,1316.592232356002,658.296116178001,6.357702475590089e-11,1.31206157050201e-11,2206.2286502116413,1716.91429102289,1930.7817985113024,0
2025-08-29,23559.30829961879,23714.196192349937,438.5520784927969,1186.8799424479087,593.4399712239543,1.6313505749390723e-11,4.764039857052538e-12,15629.43443075764,1930.7817985113024,1554.8405366456486,0
2025-08-30,29578.17655245231,35925.91015559583,0.0,12695.467206287109,6347.733603143554,1.858929526976638e-11,4.444999923691739e-12,19123.66367061277,1554.8405366456486,1409.192657144347,1
2025-08-31,54413.13446171845,53068.352419118266,2212.964004962776,1736.363924725288,868.181962362644,7.704323073953746e-11,1.6025514248951822e-11,1038.4466518426607,1409.192657144347,2165.866058851723,0
2025-09-01,48590.13558333271,51741.23791706152,195.79554395420132,6693.795755366055,3346.8978776830277,3.429491357564984e-11,9.912071163853398e-12,9005.11981014577,2165.866058851723,5338.8192211821715,0
