timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,conversion_loss_kwh,total_energy_waste_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback
2025-08-08 14:10:00,2025-08-08,14:10,14:20,True,0.9978,792.3585333333334,1245.2435222222223,737.6206999999999,1442.9135333333334,0.0,333.3333333333333,0.0,0.0,371.9595000000001,33.33333333333332,405.2928333333334,9700.0,10000.0,0.0,0.0,Optimal,False,False
2025-08-08 14:20:00,2025-08-08,14:20,14:30,True,1.0271,806.1366666666667,1174.0479166666667,716.7266666666666,1327.39375,0.0,222.22222222222223,0.0,0.0,388.44486111111115,22.222222222222218,410.6670833333334,10000.0,10200.0,0.0,0.0,Optimal,False,False
2025-08-08 14:30:00,2025-08-08,14:30,14:40,True,1.0906,760.6246833333333,1128.055811111111,721.0318000000001,1291.1933666666666,0.0,222.22222222222223,0.0,0.0,347.9393444444443,22.222222222222218,370.16156666666654,10200.0,10400.0,0.0,0.0,Optimal,False,False
2025-08-08 14:40:00,2025-08-08,14:40,14:50,True,0.9376,750.1083833333333,1065.4332333333334,741.63315,1220.50755,0.0,166.66666666666666,0.0,0.0,312.2077333333334,16.66666666666666,328.8744000000001,10400.0,10550.0,0.0,0.0,Optimal,False,False
2025-08-08 14:50:00,2025-08-08,14:50,15:00,True,0.6694,779.185,987.3249999999999,757.7866666666667,1103.8125,0.0,55.55555555555556,0.0,0.0,290.4702777777777,5.5555555555555545,296.02583333333325,10550.0,10600.0,0.0,0.0,Optimal,False,False
2025-08-08 15:00:00,2025-08-08,15:00,15:10,True,0.66,761.4743833333333,940.3286833333333,752.5864,1056.4056333333333,0.0,55.55555555555556,0.0,0.0,248.26367777777773,5.5555555555555545,253.81923333333327,10600.0,10650.0,0.0,0.0,Optimal,False,False
2025-08-08 15:10:00,2025-08-08,15:10,15:20,True,0.7217,735.36645,903.5806666666667,732.4617333333334,1040.2002,0.0,111.11111111111111,0.0,0.0,196.62735555555545,11.111111111111109,207.73846666666657,10650.0,10750.0,0.0,0.0,Optimal,False,False
2025-08-08 15:20:00,2025-08-08,15:20,15:30,True,0.7308,734.9050000000001,857.6354166666666,715.9683333333334,1001.8249999999999,0.0,55.55555555555556,0.0,0.0,230.30111111111103,5.5555555555555545,235.85666666666657,10750.0,10800.0,0.0,0.0,Optimal,False,False
2025-08-08 15:30:00,2025-08-08,15:30,15:40,True,0.7534,753.5682833333334,804.80285,723.8738333333334,928.45755,0.0,0.0,0.0,0.0,204.58371666666653,0.0,204.58371666666653,10800.0,10800.0,0.0,0.0,Optimal,False,False
2025-08-08 15:40:00,2025-08-08,15:40,15:50,True,0.7823,770.7050333333333,757.9038722222222,759.1482,867.74035,0.0,0.0,0.0,0.0,108.59215000000006,0.0,108.59215000000006,10800.0,10800.0,0.0,0.0,Optimal,False,False
2025-08-08 15:50:00,2025-08-08,15:50,16:00,True,0.8055,775.9699999999999,717.8729166666667,784.7383333333333,831.8562499999999,0.0,0.0,0.0,0.0,47.11791666666659,0.0,47.11791666666659,10800.0,10800.0,0.0,0.0,Optimal,False,False
2025-08-08 16:00:00,2025-08-08,16:00,16:10,True,0.8271,772.5877999999999,676.0403055555556,758.9636333333333,785.1534333333334,92.71712261904747,0.0,0.0,0.0,118.90692261904758,0.0,118.90692261904758,10800.0,10800.0,76.68633211821415,0.0,Optimal,False,False
2025-08-08 16:10:00,2025-08-08,16:10,16:20,True,0.8519,764.7696166666666,641.845861111111,758.8451,704.0356499999999,203.65774173604964,0.0,0.0,0.0,148.84829173604953,0.0,148.84829173604953,10800.0,10800.0,173.49603018494068,0.0,Optimal,False,False
2025-08-08 16:20:00,2025-08-08,16:20,16:30,True,0.8791,766.8249999999999,613.5541666666667,782.0983333333334,618.15,177.84776488586607,0.0,0.0,0.0,13.899431552532633,0.0,13.899431552532633,10800.0,10800.0,156.34597011116486,0.0,Optimal,False,False
2025-08-08 16:30:00,2025-08-08,16:30,16:40,True,0.9024,782.6805666666668,575.99825,747.0756833333334,579.60015,211.99812837301602,0.0,0.0,0.0,44.52259503968264,0.0,44.52259503968264,10800.0,10800.0,191.30711104380964,0.0,Optimal,False,False
2025-08-08 16:40:00,2025-08-08,16:40,16:50,True,0.9163,739.4994333333334,524.2260555555555,691.1635500000001,534.4119,223.38904900793648,0.0,0.0,0.0,66.63739900793632,0.0,66.63739900793632,10800.0,10800.0,204.6913856059722,0.0,Optimal,False,False
2025-08-08 16:50:00,2025-08-08,16:50,17:00,True,0.9264,653.5666666666667,467.4333333333334,660.035,465.30625000000003,160.6394355158726,0.0,34.08931448412714,2.4868995751603507e-13,0.0,3.787701609347461,3.787701609347461,10800.0,10762.122983906525,148.8163730619044,1.1519318832142743e-12,Optimal,False,False
2025-08-08 17:00:00,2025-08-08,17:00,17:10,True,0.9462,626.5956833333333,419.653,664.2231,408.61106666666666,197.63410079365053,0.0,57.97793253968321,0.0,2.984279490192421e-13,6.4419925044092485,6.441992504409547,10762.122983906525,10697.703058862433,187.00138617095214,0.0,Optimal,False,False
