date,plan_fee_yuan,emergency_fee_yuan,emergency_kwh,adjustment_abs_kwh,increase_fee_yuan,refund_yuan,decrease_penalty_yuan,base_plan_fee_yuan,final_contract_fee_yuan,bill_identity_error_yuan,total_fee_yuan,start_soc_kwh,end_soc_kwh,unused_kwh,conversion_loss_kwh
2025-02-11,53022.75546292563,28.799607377729586,4.676466767079411,3130.054270792393,218.4351408364002,-2293.798887843954,1146.899443921977,53951.21976601121,51803.04430539152,-7.275957614183426e-12,53051.55507030336,1731.7296909087206,1711.4529481383356,3667.7406442018773,4267.787847204236
2025-02-12,54081.87371001726,9.5005358139724,2.028295434240182,5955.547553770011,365.1620626908898,-4121.022242594213,2060.5111212971065,55777.22276862347,51899.641901156516,7.275957614183426e-12,54091.37424583123,1711.4529481383356,1713.3435206165148,3591.525077484025,4332.11028662169
2025-02-13,48783.16646437548,873.2463003039634,288.7491528113841,2947.6040750132656,2375.143974861285,-451.14483215119924,225.57241607559962,46633.594905589795,47765.87939001278,7.275957614183426e-12,49656.412764679444,1713.3435206165148,1367.6023939200359,2263.105346697135,4083.9850251206412
2025-02-14,20474.428194610253,3.7852887047051813e-11,8.909317728011956e-12,1784.344829637632,2520.533376907594,0.0,0.0,17953.894817702658,19634.25040230772,0.0,20474.42819461029,1367.6023939200359,1793.8794495209897,3341.659935276315,3564.4287635405526
2025-02-15,18927.180945209,497.626785199699,230.37102557913542,843.2306951872099,1002.9321339749953,-143.69978215698123,71.84989107849061,17996.098702312494,18521.02034280551,0.0,19424.8077304087,1793.8794495209897,1200.0,3277.747415173124,3457.092613271231
2025-02-16,52462.86978120817,138.07763646726005,61.53879642012264,5256.347325134431,1776.825629505358,-2997.644259117292,1498.822129558646,52184.86628126145,50371.7724418144,0.0,52600.94741767542,1200.0,1575.568421796955,901.3430672056583,4437.8216037822
2025-02-17,49437.57634303569,699.8747361459024,184.70567873159524,5713.81855421369,1167.0443543503836,-3353.9913095317324,1676.9956547658662,49947.52764345117,47371.565903486364,0.0,50137.45107918159,1575.568421796955,1432.664887781424,1955.6226865031522,4190.667244408998
2025-02-18,50965.44141451502,882.1875084562139,200.9251851692838,5421.061122960796,5681.170432195357,0.0,0.0,45284.270982319664,49071.71793711657,0.0,51847.628922971235,1432.664887781424,1936.16305771835,2534.4938394091746,4200.353177870962
2025-02-19,49906.329265916174,2996.608520326033,882.7307799230819,4789.310991712958,4810.019287198525,-48.01086036204005,24.005430181020024,45120.31540889866,48278.98407333564,7.275957614183426e-12,52902.937786242204,1936.16305771835,1200.0,1957.1816660466563,4452.338546922924
2025-02-20,49428.722261433606,265.64024485165845,66.49263712614767,3292.594582087699,1408.0129060081936,-1237.2364812061649,618.6182406030824,48639.32759602849,48340.76638549445,1.4551915228366852e-11,49694.362506285266,1200.0,1473.3230769306144,2976.279125161153,4178.8648308963
2025-02-21,18938.49945527552,4.129906472361e-11,1.0018874618822338e-11,1797.2933991240873,2182.735636488732,0.0,0.0,16755.76381878679,18210.920909779277,0.0,18938.49945527556,1473.3230769306144,1532.3140749925692,5988.583989723314,3339.2507209906835
2025-02-22,19411.374737195936,3.210613130910645e-11,9.14823772291129e-12,1972.1367454903555,2227.051339303187,-110.38474450137885,55.192372250689424,17239.515770143436,18613.83191851085,3.637978807091713e-12,19411.37473719597,1532.3140749925692,1855.1070663617832,3796.283758494914,3329.583244226821
2025-02-23,48537.64935385673,897.9198798301142,270.68906445074015,3403.8447479854963,2422.112549845973,-979.6506722807139,489.82533614035697,46605.36214015112,47240.45316776773,-1.4551915228366852e-11,49435.569233686845,1855.1070663617832,1287.5448230555844,1836.021288018324,4348.003903025857
2025-02-24,48405.81765179353,114.70243125005176,26.193750000015196,5905.781404341247,4464.042180232115,-356.53375541785624,178.26687770892812,44120.04234927034,46739.53671400723,0.0,48520.52008304358,1287.5448230555844,1696.9110049466904,3291.192217794541,4253.571922157656
2025-02-25,46029.5152517467,1130.375209391787,405.123239565904,3902.5921690809164,557.8650490657911,-2059.412379540797,1029.7061897703984,46501.35639245131,44813.85404562105,-7.275957614183426e-12,47159.890461138486,1696.9110049466904,1200.0,3577.478091009203,3863.6140410933654
2025-02-26,48602.91832556271,600.4288438493492,273.5035375000103,7002.213105610411,6746.90690911485,0.0,0.0,41856.01141644786,46353.94935585775,7.275957614183426e-12,49203.34716941205,1200.0,2069.149336438418,1988.4726228724776,4322.554263385955
2025-02-27,45945.84589325338,1000.7437404824066,250.325400616955,4234.802303616863,3798.5974412475803,-177.4112535659488,88.7056267829744,42235.95407878878,44590.94111938789,-7.275957614183426e-12,46946.58963373579,2069.149336438418,1552.9986896307778,1585.9312880654998,4292.135205515267
2025-02-28,18216.15840895314,4.426043065386409e-11,1.0772271963332969e-11,1743.7241441478993,2019.8094835203472,0.0,0.0,16196.348925432792,17542.888581113024,0.0,18216.158408953183,1552.9986896307778,1505.7874068379626,7231.630477499073,3221.497507787085
