date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solve_seconds,controller_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-06-15,True,8548.01057322531,8941.656681743829,Optimal,False,0.0009408731150270075,0.04126670000550803,0.0409289999952307,77390.76583270833,21972.09069243827,17443.111963208332,677.0036915833514,2911.8164617284137,47866.44326289369,2857.69523096085,0,50724.138493854545
2025-06-16,True,8941.656681743829,8609.94668375,Optimal,False,0.0,0.06359199999133125,0.04093249999277759,76279.64052993742,22036.35572981824,18147.98713934722,1794.4185898889064,1491.6377126886323,47076.56671596752,7926.350798660621,0,55002.91751462814
2025-06-17,True,8609.94668375,8484.7804603858,Optimal,False,0.0007323736587946814,0.040016800005105324,0.04043360000650864,75243.78875588134,21867.363871296293,17825.21433677778,3836.43732294446,401.06532764062274,45976.19282891025,19448.274630086427,0,65424.467458996674
2025-06-18,True,8484.7804603858,8544.929696743826,Optimal,False,0.000351582694417601,0.04153099999530241,0.04008139998768456,77549.03435449708,20562.915124811385,16601.826938374998,850.2682301389099,3509.8234981996115,47811.50261355136,4114.83160178737,0,51926.334215338735
2025-06-19,True,8544.929696743826,2531.560350833334,Optimal,False,0.0,0.12488970000413246,0.03950119999353774,70476.15999328738,15229.298872753774,17747.764498250002,751.1005226944612,5486.2219414780675,44890.40999375311,3298.0131012055076,0,48188.42309495861
2025-06-20,True,2531.560350833334,2536.02665240741,Optimal,False,0.0,0.12184520000300836,0.040142800004105084,33059.584578360766,12216.050813357338,9890.981487402776,779.4169278750089,9113.351330281213,18942.770693968323,2169.8018362391954,0,21112.57253020752
2025-06-21,True,2536.02665240741,9023.752427839503,Optimal,False,0.0,0.12276990000100341,0.040870600001653656,40346.7483441358,19896.21900606996,10276.984197027785,492.89734741666865,11885.670482510293,21911.602254227484,1069.9323362827026,0,22981.534590510186
2025-06-22,True,9023.752427839503,8643.993067314816,Optimal,False,0.0,0.08465990000695456,0.04268299999239389,70585.92585670439,19897.574433453363,16458.818715569443,1926.9730802639049,1616.8021190843767,43453.41739867705,7739.9307841552945,0,51193.34818283234
2025-06-23,True,8643.993067314816,8291.831052114198,Optimal,False,0.0,0.07138599999598227,0.04080489999614656,71264.16482572016,20600.267212294242,17003.162255638894,1983.0735124166836,2588.8473814814993,43754.754420461984,11051.001120341922,0,54805.755540803904
2025-06-24,True,8291.831052114198,8583.964685123457,Optimal,False,0.0,0.06998869999370072,0.040275200008181855,71054.56339648491,18150.54420423525,14439.02053572222,9426.870621959546,501.11809993142236,43801.234879046184,44819.31591677132,0,88620.5507958175
2025-06-25,True,8583.964685123457,8453.285128472222,Optimal,False,0.0,0.07688269999925978,0.04142390000924934,74141.77227572017,21407.02480418381,17457.301692374996,1952.3902201250144,1707.0180173697042,45451.54512004571,7684.081191103384,0,53135.62631114909
2025-06-26,True,8453.285128472222,2171.501757885804,Optimal,False,0.0,0.1375976000126684,0.0401824000000488,69022.31144123286,14403.390162345679,17320.351065027775,1014.0917187222349,5405.980229303855,43856.47295649883,4496.045889408072,0,48352.5188459069
2025-06-27,True,2171.501757885804,2896.3414854320986,Optimal,False,0.0,0.11111779999919236,0.039581899996846914,32310.71020382373,13141.997024657061,9992.661835180555,1101.736093986115,10491.465241666676,17825.092580871424,3957.802817878927,0,21782.895398750352
2025-06-28,True,2896.3414854320986,8368.884835617284,Optimal,False,0.0,0.09496059999219142,0.04211429999850225,38170.26218443073,19436.71762994072,10818.452265085318,514.7124492004093,8289.783152109067,20138.107799979804,2685.0504518123767,0,22823.15825179218
2025-06-29,True,8368.884835617284,8570.058395493827,Optimal,False,0.0,0.07867380000243429,0.041442100002313964,72955.37395123456,21453.610826937584,17196.368565930556,1759.0317747440663,1189.3949316382716,44492.225525932845,7109.898755523432,0,51602.12428145628
2025-06-30,True,8570.058395493827,8228.266697885801,Optimal,False,0.0,0.07375139999203384,0.041725100003532134,73209.1061004652,20267.10400299824,16723.966770275798,2789.1237924008105,2577.4086768102297,44951.29815316263,11247.467896012875,0,56198.7660491755
