issue_date,target_time,virtual_next_day,forecast_load_kwh,forecast_pv_kwh,safety_margin_kwh,planned_purchase_kwh,planned_charge_kwh,planned_discharge_kwh,planned_unused_kwh,planned_soc_start_kwh,planned_soc_end_kwh
2025-02-01,2025-02-01 14:50:00,False,618.5991666666666,628.5464285714287,26.61360714285718,16.66634523809512,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 15:00:00,False,624.2302666666667,589.8902928571428,13.636008095238177,47.97598190476208,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 15:10:00,False,633.4728583333333,547.9629119047619,9.834005714285697,95.34395214285712,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 15:20:00,False,615.7916666666666,498.8955357142857,5.985869047619013,122.88199999999989,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 15:30:00,False,628.6983416666667,450.8008,10.924693333333362,188.8222350000001,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 15:40:00,False,627.5998833333333,398.6872880952381,0.0,228.9125952380952,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 15:50:00,False,621.395,342.9785714285714,0.0,278.4164285714286,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 16:00:00,False,592.7081416666667,290.7261,0.0,301.98204166666676,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 16:10:00,False,589.787375,240.15684523809523,10.768794523809554,360.39932428571433,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 16:20:00,False,610.2791666666667,189.53125,18.950071428571416,439.6979880952381,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 16:30:00,False,604.939125,139.6723523809524,1.7622904761905471,467.02906309523814,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 16:40:00,False,540.460425,92.26557380952381,0.0,448.1948511904762,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 16:50:00,False,467.12166666666667,48.27410714285715,8.102845238095224,426.95040476190474,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 17:00:00,False,460.5549416666667,11.077861904761907,2.187258253968346,451.66433801587317,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 17:10:00,False,476.6097166666666,0.0,5.7814266666667775,482.3911433333334,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 17:20:00,False,474.47,0.0,18.94399999999995,493.414,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 17:30:00,False,467.99215,0.6615357142857142,23.980223333333313,491.31083761904756,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 17:40:00,False,467.3805166666666,0.0,4.015370476190517,471.39588714285713,0.0,-0.0,0.0,10800.0,10800.0
2025-02-01,2025-02-01 17:50:00,False,467.24833333333333,0.0,21.639000000000078,0.0,0.0,488.8873333333334,0.0,10800.0,10256.791851851853
2025-02-01,2025-02-01 18:00:00,False,478.31854166666665,0.0474952380952381,13.97421500000003,0.0,0.0,492.24526142857144,0.0,10256.791851851853,9709.852672486773
