date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-12-15,65215.68720380042,66372.63531103899,1156.948107238568
2025-12-16,65940.23692990317,63763.45682147527,-2176.780108427898
2025-12-17,65107.048881459734,63332.57831615733,-1774.4705653024066
2025-12-18,64801.718133609415,66259.87737965785,1458.1592460484317
2025-12-19,28783.15272740123,35870.7073620749,7087.55463467367
2025-12-20,28792.708037773962,27882.58636649505,-910.1216712789137
2025-12-21,65241.17657256561,66106.80354821986,865.6269756542533
2025-12-22,65019.383309469595,68297.81357274916,3278.430263279566
2025-12-23,65543.86160774225,61378.772115587846,-4165.089492154402
2025-12-24,64804.78257547472,67475.04364750216,2670.261072027439
2025-12-25,64704.41590711431,65386.15666966634,681.7407625520354
2025-12-26,28679.991604532283,32917.03454061423,4237.042936081947
2025-12-27,28522.497771839047,28104.923503657657,-417.5742681813899
2025-12-28,65095.70619131363,63325.11095074293,-1770.5952405706994
2025-12-29,64899.744571068564,65154.89451812004,255.14994705147546
2025-12-30,63977.922160569586,65605.60718443047,1627.6850238608822
2025-12-31,60264.688346024326,70459.66896168617,10194.980615661843
